0.175018;0
0.08451;0
0.08251;0
0.081512;0
0.081503;0
0.052001;0
0.084512;0
0.052501;0
0.083508;0
0.084007;0
0.084011;0
0.083512;0
0.05202;0
0.052004;0
0.082014;0
0.08252;0
0.082013;0
0.07951;0
0.084007;0
0.083006;0
0.084504;0
0.082503;0
0.085009;0
0.085009;0
0.083512;0
0.053001;0
0.053001;0
0.084012;0
0.085003;0
0.082514;0
0.08201;0
0.083014;0
0.08201;0
0.084015;0
0.083507;0
0.083498;0
0.084003;0
0.084508;0
0.085008;0
0.083507;0
0.084011;0
0.084008;0
0.083007;0
0.084017;0
0.083505;0
0.084003;0
0.08501;0
0.084013;0
0.084504;0
0.08402;0
0.083016;0
0.083011;0
0.084009;0
0.084004;0
0.084004;0
0.084507;0
0.084511;0
0.083508;0
0.083024;0
0.083015;0
0.113022;0
0.084015;0
0.082007;0
0.083509;0
0.083523;0
0.084515;0
0.085028;0
0.083504;0
0.082513;0
0.084015;0
0.082515;0
0.082021;0
0.128524;0
0.083508;0
0.083518;0
0.084015;0
0.084008;0
0.084023;0
0.085006;0
0.084009;0
0.084509;0
0.085009;0
0.085011;0
0.085009;0
0.084007;0
0.084004;0
0.083508;0
0.083007;0
0.083012;0
0.08401;0
0.083513;0
0.085513;0
0.084013;0
0.083508;0
0.083507;0
0.084009;0
0.083511;0
0.08401;0
0.084507;0
0.08451;0
