0.671773;0
0.023016;0
0.023097;0
0.023512;0
0.023517;0
0.054052;0
0.023502;0
0.022521;0
0.023027;0
0.023533;0
0.023533;0
0.023512;0
0.023001;0
0.023007;0
0.023047;0
0.023025;0
0.023012;0
0.023026;0
0.023539;0
0.021501;0
0.021;0
0.021499;0
0.050552;0
0.023865;0
0.023;0
0.023002;0
0.023503;0
0.023501;0
0.023503;0
0.023002;0
0.02344;0
0.023024;0
0.023517;0
0.023037;0
0.023395;0
0.02274;0
0.023526;0
0.022816;0
0.023526;0
0.023301;0
0.023033;0
0.023022;0
0.022967;0
0.023072;0
0.022946;0
0.023028;0
0.023619;0
0.023501;0
0.024049;0
0.024034;0
0.023478;0
0.023525;0
0.023538;0
0.023511;0
0.023545;0
0.023903;0
0.023155;0
0.023038;0
0.023549;0
0.023028;0
0.054722;0
0.023094;0
0.023014;0
0.022892;0
0.023012;0
0.022949;0
0.023525;0
0.023021;0
0.023027;0
0.024001;0
0.023038;0
0.023418;0
0.023086;0
0.025033;0
0.022939;0
0.023116;0
0.024023;0
0.023596;0
0.023026;0
0.023008;0
0.023031;0
0.02355;0
0.022836;0
0.023051;0
0.023515;0
0.023051;0
0.022973;0
0.023526;0
0.023028;0
0.022828;0
0.023044;0
0.022713;0
0.023563;0
0.023541;0
0.023189;0
0.023514;0
0.022816;0
0.02403;0
0.022999;0
0.023049;0
