0;0;0;2;8.612516;{};[]
0;0;0;2;4.440632;{};[]
0;0;0;2;4.404381;{};[]
0;0;0;2;12.899348;{};[]
0;0;0;2;4.393722;{};[]
0;0;0;2;4.522264;{};[]
0;0;0;2;4.631044;{};[]
0;0;0;2;4.470672;{};[]
0;0;0;2;15.578729;{};[]
0;0;0;2;4.410936;{};[]
0;0;0;2;4.450159;{};[]
0;0;0;2;4.406911;{};[]
0;0;0;2;4.369562;{};[]
0;0;0;2;4.462476;{};[]
0;0;0;2;4.808432;{};[]
0;0;0;2;4.482708;{};[]
0;0;0;2;4.40694;{};[]
0;0;0;2;4.431561;{};[]
0;0;0;2;4.376748;{};[]
0;0;0;2;4.45379;{};[]
0;0;0;2;4.38965;{};[]
0;0;0;2;4.399112;{};[]
0;0;0;2;4.430041;{};[]
0;0;0;2;4.319584;{};[]
0;0;0;2;4.367572;{};[]
0;0;0;2;4.479541;{};[]
0;0;0;2;4.406602;{};[]
0;0;0;2;4.493404;{};[]
0;0;0;2;4.436006;{};[]
0;0;0;2;4.475667;{};[]
0;0;0;2;4.451809;{};[]
0;0;0;2;4.484935;{};[]
