0.146002;0
0.1785;0
0.145999;0
0.178501;0
0.210502;0
0.116002;0
0.177501;0
0.090001;0
0.115499;0
0.145999;0
0.147501;0
0.1475;0
0.115502;0
0.117002;0
0.117504;0
0.1475;0
0.147501;0
0.147501;0
0.147502;0
0.178502;0
0.118001;0
0.116501;0
0.148002;0
0.148002;0
0.147502;0
0.1165;0
0.116501;0
0.178;0
0.1475;0
0.178002;0
0.147501;0
0.148001;0
0.178002;0
0.179501;0
0.178002;0
0.178504;0
0.148499;0
0.178501;0
0.147501;0
0.117001;0
0.147501;0
0.179502;0
0.148001;0
0.178502;0
0.148001;0
0.179;0
0.148;0
0.147502;0
0.1465;0
0.147002;0
0.179002;0
0.147999;0
0.209;0
0.180002;0
0.147501;0
0.179003;0
0.177501;0
0.1475;0
0.178503;0
0.116502;0
0.209501;0
0.148499;0
0.148008;0
0.148501;0
0.165503;0
0.1775;0
0.148002;0
0.1155;0
0.177502;0
0.117006;0
0.178502;0
0.117003;0
0.1785;0
0.177503;0
0.148502;0
0.148003;0
0.117005;0
0.178501;0
0.117003;0
0.115502;0
0.147001;0
0.178501;0
0.1805;0
0.147;0
0.1795;0
0.210502;0
0.119;0
0.179;0
0.117006;0
0.146502;0
0.147502;0
0.116501;0
0.116001;0
0.147001;0
0.117001;0
0.147502;0
0.147001;0
0.117501;0
0.148001;0
0.148502;0
