13.744296;0
18.039159;0
9.930842;0
12.443761;0
14.056542;0
9.093875;0
25.574903;0
42.867277;2
8.769766;0
13.746521;0
16.769308;0
10.875108;0
8.629682;0
7.388962;0
8.861566;0
10.536062;0
11.188185;0
10.381874;0
9.046316;0
11.034786;0
10.088186;0
8.941335;0
9.246186;0
15.237066;0
10.175262;0
8.34355;0
9.898311;0
14.538102;0
7.601103;0
13.203435;0
8.965592;0
10.130702;0
18.543074;0
23.933468;0
14.928161;0
16.704719;0
16.045694;0
11.883895;0
9.120581;0
8.065221;0
7.195885;0
22.456409;0
8.826643;0
15.564392;0
16.95889;0
15.592302;0
10.580771;0
15.469549;0
13.142818;0
10.688314;0
14.615913;0
8.887407;0
17.363196;0
17.642874;0
43.63046;2
16.551494;0
16.399262;0
9.150564;0
13.06281;0
6.809513;0
15.035049;0
7.833071;0
9.572238;0
9.137552;0
36.098336;0
13.578901;0
8.438103;0
8.64061;0
12.614555;0
9.184717;0
23.576777;0
8.454762;0
13.157633;0
51.298643;2
13.298051;0
7.336455;0
6.094578;0
30.388209;0
9.774251;0
7.910891;0
12.428252;0
14.789945;0
14.662064;0
7.443123;0
22.22114;0
13.919686;0
7.337441;0
19.301056;0
7.39725;0
15.144533;0
24.62971;0
11.605171;0
8.548576;0
12.489672;0
7.132915;0
13.870667;0
13.686421;0
6.794634;0
7.77115;0
8.982077;0
