0.240043;0
0.054597;0
0.02358;0
0.022783;0
0.023035;0
0.054597;0
0.023024;0
0.022878;0
0.02303;0
0.023536;0
0.023047;0
0.023541;0
0.02303;0
0.023188;0
0.023529;0
0.02252;0
0.02353;0
0.023532;0
0.023547;0
0.02354;0
0.023535;0
0.02355;0
0.02305;0
0.022823;0
0.023548;0
0.023529;0
0.022551;0
0.02352;0
0.023053;0
0.022741;0
0.02302;0
0.023049;0
0.023049;0
0.023019;0
0.023058;0
0.023053;0
0.023042;0
0.023046;0
0.02355;0
0.023541;0
0.023549;0
0.022671;0
0.023549;0
0.023032;0
0.023524;0
0.02352;0
0.023548;0
0.023543;0
0.02405;0
0.023554;0
0.023542;0
0.023552;0
0.023546;0
0.023517;0
0.023544;0
0.023549;0
0.02354;0
0.02355;0
0.023538;0
0.023521;0
0.054209;0
0.023546;0
0.023047;0
0.023551;0
0.023552;0
0.023047;0
0.023548;0
0.023574;0
0.023529;0
0.023568;0
0.023548;0
0.023525;0
0.023553;0
0.023048;0
0.023541;0
0.023538;0
0.025503;0
0.022934;0
0.02305;0
0.022611;0
0.022743;0
0.023531;0
0.022043;0
0.023044;0
0.023022;0
0.023003;0
0.023025;0
0.023514;0
0.023547;0
0.023547;0
0.02305;0
0.023041;0
0.023547;0
0.024049;0
0.023013;0
0.023058;0
0.023535;0
0.02355;0
0.023522;0
0.023551;0
