0.547577;0
0.085005;0
0.08301;0
0.082515;0
0.082012;0
0.113521;0
0.113016;0
0.081012;0
0.111017;0
0.081003;0
0.084004;0
0.083508;0
0.082515;0
0.053014;0
0.052006;0
0.08251;0
0.083012;0
0.082515;0
0.083009;0
0.08201;0
0.08401;0
0.083505;0
0.082006;0
0.083514;0
0.084011;0
0.052507;0
0.082515;0
0.081511;0
0.110015;0
0.082514;0
0.084011;0
0.08251;0
0.083506;0
0.083512;0
0.084514;0
0.082519;0
0.107517;0
0.082503;0
0.084507;0
0.085012;0
0.084519;0
0.083513;0
0.084015;0
0.083507;0
0.084007;0
0.083003;0
0.085005;0
0.084511;0
0.083514;0
0.083014;0
0.083513;0
0.083516;0
0.083511;0
0.084503;0
0.083504;0
0.084009;0
0.083011;0
0.084015;0
0.083508;0
0.084007;0
0.115525;0
0.083514;0
0.08201;0
0.11302;0
0.083508;0
0.084006;0
0.084014;0
0.083013;0
0.083513;0
0.084516;0
0.083512;0
0.084511;0
0.084003;0
0.084507;0
0.08351;0
0.082016;0
0.083514;0
0.084513;0
0.08402;0
0.085013;0
0.083005;0
0.08351;0
0.083011;0
0.083009;0
0.083513;0
0.084015;0
0.083014;0
0.082545;0
0.083006;0
0.082009;0
0.080013;0
0.111012;0
0.082516;0
0.082508;0
0.084008;0
0.083007;0
0.084509;0
0.083512;0
0.08301;0
0.084509;0
